Time,Seatpad-X,Seatpad-Y,Seatpad-Z,X_w,Y_w,Z_w,alX,alY,alZ
23.548,0.020791866,-0.006306044,0.511783302,-0.001960407,0.005698194,-0.621533692,-0.002051273,0.024166215,0.797432721
23.55,0.026338924,-0.017117735,0.716366172,-0.001971503,0.005579175,-0.624417424,-0.000201156,0.018301226,0.72764343
23.552,0.028395694,-0.018227439,0.855449617,-0.001869704,0.005214098,-0.599235117,0.001958184,0.011907657,0.640503764
23.554,0.035313934,-0.048633337,0.945012152,-0.00165137,0.004584932,-0.547917485,0.004475268,0.00481641,0.539822578
23.556,0.038773049,-0.051645391,1.109394908,-0.001323205,0.003637943,-0.477599472,0.007408159,-0.003456593,0.429920495
23.558,0.03144969,-0.055323269,1.222925425,-0.000916277,0.002371475,-0.393568724,0.01050283,-0.012628254,0.31538713
23.56,0.03550091,-0.061030321,1.312170744,-0.000510216,0.000926787,-0.298539847,0.013309234,-0.021962123,0.200883701
23.562,0.031854812,-0.063313141,1.463777065,-0.000152392,-0.000582126,-0.195752665,0.015647637,-0.030998943,0.090993032
23.564,0.038804211,-0.060332786,1.572900772,0.00018372,-0.002116463,-0.08710704,0.01757242,-0.039265528,-0.009902089
23.566,0.032384589,-0.049457688,1.701712251,0.000534382,-0.003600958,0.026773138,0.019154189,-0.04608155,-0.097740158
23.568,0.036030687,-0.054815974,1.768416405,0.000892119,-0.004947483,0.143664822,0.020343738,-0.051030435,-0.168925226
23.57,0.03173016,-0.036236353,1.798122644,0.001228368,-0.006129535,0.258671939,0.021117236,-0.054007765,-0.220499992
23.572,0.030016184,-0.017086029,1.87998116,0.001523037,-0.007075805,0.366465628,0.021427738,-0.05445803,-0.250331491
23.574,0.009292636,0.006281172,1.818825126,0.001710648,-0.007611291,0.463627577,0.020844867,-0.051639654,-0.257274091
23.576,0.005054439,0.014588103,1.758683443,0.001668384,-0.007633176,0.545631289,0.018783877,-0.045461297,-0.241267279
23.578,0.017457403,0.020136625,1.644740939,0.001397927,-0.007235729,0.605961919,0.015603109,-0.036709987,-0.203335121
23.58,0.024749598,0.034753017,1.420184731,0.001120831,-0.006583909,0.638623655,0.012519196,-0.026328349,-0.145476386
23.582,0.017862527,0.027841141,1.38087225,0.001012746,-0.005770103,0.640529096,0.010148787,-0.015175477,-0.070463978
23.584,0.016273201,0.013700339,1.132189751,0.00100022,-0.004921292,0.614142537,0.008264266,-0.004692093,0.018404003
23.586,-0.000835411,0.025463207,0.901071012,0.000899657,-0.004198849,0.561408877,0.006296982,0.004049098,0.117547549
23.588,-0.006164324,0.039096717,0.807640672,0.000574697,-0.003542069,0.481784791,0.00360852,0.011432924,0.223294303
23.59,-0.018193327,0.046959762,0.70330435,-1.76E-05,-0.002716316,0.381801993,-0.000125683,0.018294688,0.331987411
23.592,-0.009000177,0.049591348,0.580040932,-0.000808223,-0.001627665,0.272461116,-0.004636086,0.024912741,0.440011919
23.594,-0.003016836,0.056439806,0.473009855,-0.001625861,-0.000360887,0.159277275,-0.009034057,0.031243822,0.543768048
23.596,0.009292636,0.054474045,0.370607406,-0.002282676,0.000986174,0.043318152,-0.012334391,0.037170522,0.639637768
23.598,0.007983781,0.040523477,0.288970798,-0.002701895,0.002312498,-0.073884591,-0.014077294,0.042139977,0.723994374
23.6,0.018766258,0.020802446,0.143261343,-0.002928924,0.003435641,-0.19061175,-0.014270132,0.045100231,0.793293297
23.602,0.021259315,0.01794892,0.127853438,-0.00301525,0.004195428,-0.305738717,-0.012996484,0.045404352,0.844257951
23.604,0.013873632,0.017061159,0.183112696,-0.003004544,0.004634258,-0.414175212,-0.010716295,0.043451931,0.874143422
23.606,0.013530835,0.003586178,0.222710416,-0.002995479,0.00490187,-0.506322205,-0.008227242,0.039845474,0.881032228
23.608,0.016771812,-0.003325695,0.316489488,-0.003049682,0.005026234,-0.57539314,-0.005901222,0.034769997,0.864097893
23.61,0.017893689,-0.007701101,0.450912505,-0.003118597,0.004956589,-0.619076371,-0.003720819,0.028523957,0.823769987
23.612,0.023752373,-0.018037204,0.663357854,-0.003130858,0.004694987,-0.634718895,-0.001581187,0.021506824,0.761754453
23.614,0.02998502,-0.015817795,0.750510931,-0.003040357,0.004278147,-0.620180845,0.000743392,0.014100433,0.68089813
23.616,0.036311153,-0.034175474,0.910645485,-0.002811614,0.003726503,-0.578784049,0.003494836,0.006552314,0.58493042
23.618,0.041827045,-0.042926285,1.097315907,-0.002429354,0.002990663,-0.515925825,0.00678898,-0.001348782,0.478144377
23.62,0.032166444,-0.04631881,1.228473425,-0.001941187,0.00201368,-0.433805436,0.01032104,-0.009629718,0.365091085
23.622,0.037059072,-0.060110852,1.236050606,-0.001455044,0.000824557,-0.336957127,0.013542845,-0.018077869,0.250343204
23.624,0.032571569,-0.054086741,1.400401711,-0.00103236,-0.000514301,-0.234255165,0.016219132,-0.02645554,0.138349831
23.626,0.032820873,-0.060110852,1.557144046,-0.000660885,-0.001927168,-0.128870711,0.018253481,-0.034270808,0.033364985
23.628,0.040674008,-0.052533153,1.66328752,-0.000302449,-0.00332848,-0.017254025,0.01979021,-0.041066147,-0.060595203
23.63,0.041608904,-0.042323876,1.739788055,0.000107892,-0.004631619,0.100274324,0.021223454,-0.04627284,-0.139817804
23.632,0.045099184,-0.040548347,1.713283896,0.000609522,-0.005750196,0.216249168,0.02274044,-0.049444295,-0.201016441
23.634,0.031356201,-0.013947151,1.83930552,0.001144285,-0.0066182,0.322973281,0.024072114,-0.050244939,-0.241517112
23.636,0.016366689,0.003395943,1.865841389,0.001548581,-0.007123007,0.419572979,0.024394907,-0.048008196,-0.259477109
23.638,0.009448456,0.009641992,1.793620706,0.001660869,-0.00717266,0.506850362,0.023027636,-0.042646784,-0.254083246
23.64,0.019264869,0.02777773,1.779290676,0.001509898,-0.006825768,0.57979542,0.020304473,-0.03474867,-0.225670397
23.642,0.040050741,0.02467056,1.45553422,0.001357931,-0.006200811,0.629403651,0.017603237,-0.025066687,-0.175718918
23.644,0.021726765,0.031519022,1.362769723,0.001429153,-0.005410051,0.645904183,0.015797038,-0.014641533,-0.106721543
23.646,0.021134663,0.028824024,1.262554765,0.00162303,-0.004555998,0.627812743,0.014379445,-0.004418782,-0.021946222
23.648,0.017145768,0.02299015,0.997766793,0.001712372,-0.00371548,0.582926035,0.01285301,0.004764953,0.074853003
23.65,-0.006694097,0.040143006,0.877737164,0.001594236,-0.002910095,0.515152276,0.010728468,0.012600486,0.179715678
23.652,-0.011368582,0.043218471,0.742172897,0.001193912,-0.002040425,0.426093757,0.007259452,0.01957535,0.288692057
23.654,-0.011368582,0.05352287,0.654290676,0.000506979,-0.000988273,0.322613478,0.002540342,0.026112728,0.397965968
23.656,-0.00189496,0.052413166,0.474056065,-0.000291534,0.000243901,0.211374804,-0.002504971,0.032297552,0.503882647
23.658,0.017987179,0.050827876,0.308880657,-0.000949602,0.001559342,0.093094692,-0.006574316,0.037889775,0.602911592
23.66,0.021196989,0.055203281,0.329900086,-0.001288549,0.00286352,-0.031541936,-0.00863749,0.042654406,0.691598475
23.662,0.023097945,0.040396653,0.243571341,-0.001324196,0.004103887,-0.154736027,-0.008681888,0.046351861,0.766565621
23.664,0.029891532,0.034689602,0.123985611,-0.001201192,0.005200399,-0.269825697,-0.007150768,0.048446205,0.824603677
23.666,0.024126332,0.037796777,0.206795245,-0.00101973,0.006096359,-0.376373678,-0.00453698,0.048879806,0.862865508
23.668,0.020823034,0.027207024,0.219952211,-0.000845935,0.006843259,-0.470500201,-0.001600332,0.048010837,0.8791309
23.67,0.013343857,0.016331922,0.316838235,-0.00076065,0.007458257,-0.54471004,0.000908748,0.0457948,0.872083604
23.672,0.006487948,-0.00253305,0.37564829,-0.000823068,0.007834364,-0.59542501,0.002437568,0.041864395,0.841529906
23.674,0.017145768,-0.020224907,0.553061306,-0.001012764,0.007837437,-0.621911466,0.003003325,0.035818737,0.788503826
23.676,0.018111831,-0.024410076,0.754378736,-0.001204496,0.00742705,-0.621503592,0.003215757,0.02772861,0.71523273
23.678,0.02400168,-0.040675171,0.870096684,-0.001281785,0.006683207,-0.59150368,0.003555623,0.018127171,0.624974847
23.68,0.037495356,-0.050916158,0.958993435,-0.001200285,0.005678596,-0.536087811,0.004476841,0.007384845,0.521768928
23.682,0.030452469,-0.056750029,1.113135934,-0.000950077,0.004428821,-0.46400404,0.00621567,-0.004081233,0.410148323
23.684,0.02814639,-0.069178715,1.246766329,-0.00061394,0.002962857,-0.379745215,0.008280899,-0.015779799,0.294869691
23.686,0.031325039,-0.075710118,1.366225362,-0.000313789,0.00130641,-0.283860058,0.010219244,-0.027435018,0.180688933
23.688,0.029766876,-0.078024648,1.480992198,-6.40E-05,-0.000515965,-0.178336143,0.01197049,-0.038684316,0.072192453
23.69,0.036186501,-0.061410788,1.581936121,0.000192897,-0.002387089,-0.066909984,0.013591154,-0.048659794,-0.026328932
23.692,0.032727383,-0.054942798,1.712586403,0.000493968,-0.004099976,0.047459103,0.015154879,-0.056265958,-0.110990122
23.694,0.034939975,-0.051233213,1.772030592,0.000828744,-0.005532278,0.162876129,0.016590796,-0.061073355,-0.178431466
23.696,0.034628339,-0.032431655,1.795110822,0.001167148,-0.006695531,0.275656968,0.017842446,-0.063042879,-0.225959793
23.698,0.019981623,-0.019083496,1.843997598,0.001462099,-0.007566898,0.380292952,0.018613037,-0.061936196,-0.251700789
23.7,0.002499054,-0.000123405,1.833091617,0.001580242,-0.008059206,0.47316125,0.018067461,-0.05765086,-0.254733175
23.702,0.000348792,0.006344586,1.759539366,0.001385578,-0.0081437,0.551488042,0.01568201,-0.050511565,-0.235167459
23.704,0.016927628,0.018646453,1.583806634,0.000967119,-0.007885868,0.609137177,0.012203678,-0.041227777,-0.194138408
23.706,0.028115228,0.0314239,1.397928953,0.000628858,-0.007357052,0.637531996,0.009151259,-0.030433815,-0.133702159
23.708,0.028894307,0.026065614,1.358331203,0.000578974,-0.006605871,0.633613944,0.007415142,-0.018885825,-0.056652889
23.71,0.02400168,0.020453682,1.088375568,0.000742048,-0.005762376,0.602256775,0.006820359,-0.007853339,0.033704244
23.712,0.0066126,0.040016185,0.913023293,0.000876964,-0.004942546,0.546162605,0.00647519,0.002022011,0.133777678
23.714,-0.00488663,0.048227996,0.808179617,0.000758911,-0.004047476,0.465456843,0.005290152,0.01119977,0.239869669
23.716,-0.009966236,0.051715635,0.690083981,0.000307458,-0.002926718,0.36666128,0.002748547,0.019985463,0.348286211
23.718,-0.003764755,0.065475971,0.548654497,-0.000365938,-0.001581408,0.258345276,-0.000769297,0.0283951,0.455375284
23.72,-0.000336799,0.063034624,0.428751737,-0.001056578,-7.32E-05,0.143909991,-0.004414681,0.036461487,0.557516277
23.722,0.004462338,0.051366873,0.346163988,-0.001624892,0.001490582,0.024819573,-0.00749036,0.04360348,0.651102781
23.724,0.013624328,0.044518411,0.261769176,-0.0020317,0.002924039,-0.095366985,-0.009507945,0.04892344,0.732565284
23.726,0.023191435,0.020834152,0.132133409,-0.002254084,0.004062764,-0.213452503,-0.010028314,0.051662233,0.798469305
23.728,0.020480236,0.029933726,0.148809478,-0.002285679,0.004855124,-0.327717721,-0.009032838,0.05161934,0.845700622
23.73,0.017395077,0.017378215,0.152582183,-0.00221317,0.005399298,-0.433361739,-0.007123905,0.04943344,0.871717215
23.732,0.013001064,0.004949527,0.224041954,-0.002171147,0.005788186,-0.522736251,-0.005049132,0.045477472,0.874821782
23.734,0.015899239,-0.006242633,0.353487521,-0.002217462,0.005961142,-0.589419603,-0.003214946,0.03972787,0.854393184
23.736,0.016771812,-0.023649137,0.502874613,-0.002305973,0.005820957,-0.62846452,-0.001636745,0.032241069,0.81101805
23.738,0.025217047,-0.031353656,0.708789051,-0.002351292,0.005336257,-0.636303782,-8.67E-05,0.023162926,0.746488571
23.74,0.033693444,-0.028975718,0.768423378,-0.002270268,0.004576446,-0.613491774,0.001847767,0.013182255,0.663663924
23.742,0.049243893,-0.041340992,0.943680584,-0.001979601,0.003676681,-0.566176057,0.004695622,0.003117083,0.56622988
23.744,0.035313934,-0.034777883,1.132697105,-0.001470126,0.002713504,-0.499629706,0.008415497,-0.006510699,0.458414108
23.746,0.033070181,-0.04631881,1.220040321,-0.000901032,0.001702103,-0.414989412,0.012103422,-0.015300889,0.344718486
23.748,0.036466971,-0.059096262,1.24552989,-0.000437964,0.000599882,-0.317453504,0.015172823,-0.023435956,0.22971347
23.75,0.024811924,-0.054562327,1.444184422,-9.01E-05,-0.0006656,-0.215368122,0.017456174,-0.031151112,0.117905863
23.752,0.033755772,-0.060713258,1.56652832,0.0001832,-0.002059448,-0.109633297,0.018831572,-0.038175005,0.01365848
23.754,0.035532076,-0.04403599,1.679361224,0.000438721,-0.003445807,0.00309604,0.019674929,-0.044012174,-0.078882404
23.756,0.038866542,-0.046160281,1.699080825,0.00075843,-0.004691667,0.119972408,0.020427156,-0.048115451,-0.155896053
23.758,0.044631734,-0.037187528,1.738298059,0.001176125,-0.005744467,0.232652754,0.021345798,-0.05034709,-0.214056805
23.76,0.029860368,-0.008366924,1.869297028,0.001646171,-0.006563368,0.336263061,0.022299137,-0.050302383,-0.250755072
23.762,0.012128491,0.010307815,1.853857398,0.002001255,-0.0069834,0.432234257,0.022364402,-0.047088366,-0.264328837
23.764,0.004244195,0.01788551,1.846533895,0.002041413,-0.00688434,0.520029724,0.020687575,-0.040618796,-0.254246444
23.766,0.017831363,0.015729513,1.705833554,0.001786644,-0.006400819,0.59255594,0.017628219,-0.031944908,-0.221185043
23.768,0.031231549,0.01756845,1.381189346,0.0015211,-0.005788398,0.637723207,0.014584456,-0.022451624,-0.166973695
23.77,0.012533614,0.02314868,1.365210772,0.001451967,-0.005180354,0.645246863,0.012230765,-0.013052876,-0.094405845
23.772,0.019140217,0.010339522,1.202222943,0.001468508,-0.004589214,0.618756294,0.010159456,-0.004466039,-0.006960108
23.774,0.01122476,0.021975562,0.975986481,0.001398905,-0.004033737,0.568569779,0.008166497,0.002741464,0.091510952
23.776,-0.004761978,0.043472122,0.869494319,0.001183022,-0.00343636,0.497389227,0.00587755,0.009127106,0.197059646
23.778,-0.010745318,0.051144931,0.734532297,0.000751095,-0.00258453,0.406975329,0.002661398,0.015723782,0.305837363
23.78,-0.002705204,0.063478507,0.627057374,0.000106735,-0.001375994,0.303768605,-0.001290934,0.02291332,0.414177835
23.782,0.01490202,0.056154449,0.426532477,-0.000542448,8.34E-05,0.192174777,-0.004841477,0.030407736,0.518578291
23.784,0.024064006,0.053871635,0.335321397,-0.000935213,0.00159241,0.072526708,-0.006796397,0.037403096,0.61562258
23.786,0.020293258,0.061576154,0.339284331,-0.001008815,0.003021289,-0.051541276,-0.006925057,0.043432169,0.701913595
23.788,0.015275976,0.040143006,0.197632924,-0.000939347,0.004352665,-0.17177099,-0.005940368,0.048190147,0.774081886
23.79,0.017706707,0.035165194,0.138759449,-0.000917592,0.005514034,-0.284828782,-0.004549213,0.050944366,0.828910351
23.792,0.011598716,0.031075137,0.186061129,-0.000986099,0.006415133,-0.39075464,-0.003134953,0.051479537,0.863571763
23.794,0.013998284,0.009134698,0.199408323,-0.001112007,0.007054174,-0.484265745,-0.001967839,0.049843524,0.875930905
23.796,0.009074495,-0.008018159,0.312653333,-0.001274003,0.007376179,-0.558058977,-0.001178181,0.045638476,0.864836693
23.798,0.011442901,-0.022697961,0.395716637,-0.001463974,0.007274979,-0.607823849,-0.000796068,0.038699135,0.830328882
23.8,0.016397852,-0.032780416,0.626708627,-0.001654235,0.006751802,-0.630488634,-0.000610285,0.029427053,0.773706436
23.802,0.024843086,-0.031068303,0.795371473,-0.0017699,0.005932205,-0.622349143,-0.000149169,0.018738398,0.697445571
23.804,0.034005076,-0.036965586,0.869304061,-0.001722814,0.004980527,-0.583804309,0.001074177,0.007747832,0.604991555
23.806,0.041951701,-0.041753169,0.987906992,-0.001462085,0.003982385,-0.523275793,0.00338524,-0.00285197,0.500476182
23.808,0.032259937,-0.039882526,1.153209209,-0.001030065,0.002936081,-0.448918819,0.006516708,-0.012622671,0.388423532
23.81,0.034410197,-0.055672031,1.2564677,-0.000568174,0.00182075,-0.362371236,0.009736176,-0.021414682,0.273495197
23.812,0.038305603,-0.066134959,1.38626194,-0.000163988,0.000562459,-0.264339209,0.012723315,-0.029679313,0.16030325
23.814,0.030358978,-0.0642009,1.498968005,0.000207428,-0.00090495,-0.1578677,0.015361439,-0.037640102,0.053288717
23.816,0.03344414,-0.048379689,1.608789086,0.000553397,-0.002460469,-0.046087839,0.017384706,-0.044580985,-0.043363396
23.818,0.036342315,-0.047269985,1.698700428,0.000869923,-0.003866739,0.068297103,0.018873537,-0.049613345,-0.125813201
23.82,0.040580515,-0.041340992,1.727455497,0.001211145,-0.005024516,0.181601599,0.020163396,-0.052535843,-0.190692484
23.822,0.025435187,-0.025392957,1.822153807,0.001584518,-0.005961884,0.289606214,0.021146197,-0.053289525,-0.235277116
23.824,0.019109055,-0.012456976,1.868250847,0.001864884,-0.006642991,0.390483469,0.021202758,-0.051572122,-0.257682592
23.826,0.007485169,0.002508179,1.843870878,0.001915084,-0.006982171,0.483210623,0.019868964,-0.047267344,-0.257036656
23.828,0.006861905,0.012939398,1.741024494,0.001718644,-0.006954474,0.562369466,0.017144129,-0.040578555,-0.233577713
23.83,0.027554289,0.02885573,1.529530287,0.001421595,-0.00658672,0.61789161,0.013903124,-0.031858947,-0.188643292
23.832,0.024656108,0.02467056,1.396026731,0.001257153,-0.005938786,0.640732586,0.011351826,-0.021772666,-0.124541171
23.834,0.021695601,0.016712392,1.339689493,0.001290876,-0.005166584,0.63116473,0.00968748,-0.011628496,-0.04432689
23.836,0.011411738,0.019724449,1.056862235,0.001352243,-0.004459796,0.596194685,0.008341979,-0.002605408,0.048466127
23.838,-0.006974566,0.041886829,0.923453748,0.001227557,-0.003803989,0.537720203,0.006467253,0.005379992,0.150088102
23.84,-0.013207212,0.040364947,0.757612526,0.000786929,-0.00299534,0.455176145,0.003333505,0.012978383,0.256775796
23.842,-0.018536123,0.058690924,0.637868226,4.43E-05,-0.001920868,0.35369575,-0.001082542,0.020470029,0.36486572
23.844,-0.005229425,0.064080916,0.513400137,-0.000837056,-0.000596997,0.240691572,-0.006038132,0.028104981,0.470815063
23.846,0.006082825,0.05494963,0.445237577,-0.001620785,0.000898887,0.122153193,-0.010286943,0.035619453,0.57115978
23.848,0.011411738,0.052127812,0.349556267,-0.002138064,0.002393744,0.002994805,-0.012912466,0.042137586,0.662461281
23.85,0.008949843,0.04239412,0.238689005,-0.002410653,0.003724452,-0.114147261,-0.013894179,0.047000684,0.741299748
23.852,0.023222601,0.025114438,0.11117737,-0.002551396,0.004805729,-0.229944453,-0.013447997,0.049616814,0.804356515
23.854,0.016553666,0.024004735,0.158130303,-0.00259995,0.005588117,-0.343692154,-0.01173199,0.04966972,0.848597646
23.856,0.017363913,0.012305283,0.153533295,-0.002584046,0.006096471,-0.448308438,-0.009304417,0.047447786,0.87153542
23.858,0.018329971,0.005171469,0.262308121,-0.002567725,0.006389442,-0.534574687,-0.006697521,0.043309826,0.871516883
23.86,0.026993351,-0.013154505,0.385412991,-0.002544309,0.006453873,-0.596048892,-0.003956007,0.037385855,0.847971797
23.862,0.029112449,-0.015025149,0.518472731,-0.002436334,0.006241816,-0.628937125,-0.000938503,0.029875394,0.801558852
23.864,0.035719052,-0.020637082,0.68136555,-0.002197502,0.005785947,-0.632391512,0.00240532,0.021394927,0.734170675
